"experiment_id","symbol","timeframe","horizon","start","end","indicator_set","atr_period","sl_mult","tp_mult","trail","sizing","atr_risk_pct","fixed_lot","commission_per_side","spread_points","slippage_points","max_positions","cooldown_bars","notes"
"Se240e635da900771","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2.51","2.61","none","FIXED_LOT",,"0.49","0","39","29","1","0",""
"S1821562e34648c68","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.63","3.24","none","ATR_RISK","0.77",,"0","84","65","1","0",""
"S42abb1d7f9d98ccc","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","2.59",,"atr1.0","ATR_RISK","0.21",,"0","19","36","1","10",""
"Sd6c1b0ac1df690e3","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","1.69","2.77","none","ATR_RISK","0.6",,"0","17","7","2","0",""
"S001fdc79faa91f0d","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","2.07","3.32","none","FIXED_LOT",,"0.15","0","12","22","2","0",""
"Sde56a5674d416d28","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.03",,"atr1.0","ATR_RISK","1",,"0","34","11","1","0",""
"S8e9eee538e7a1246","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","2.92","1.26","none","ATR_RISK","0.51",,"0","5","5","1","10",""
"S176689ee6be892bc","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","2.62","1.65","none","ATR_RISK","0.21",,"0","26","115","1","0",""
"Sa4318bc93eba843b","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","14","2.06","3.42","none","FIXED_LOT",,"0.05","0","14","23","1","0",""
"S01828c84163f8365","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","2.41",,"atr1.0","ATR_RISK","0.31",,"0","6","2","1","5",""
"S282a65ecab3cc601","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","21","1.83","3.84","none","ATR_RISK","0.64",,"0","10","3","1","0",""
"S2fe1d8e5adfe216a","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","12","2.67","2.66","none","ATR_RISK","0.58",,"0","7","21","1","0",""
"Sf277b6c011980151","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","11","2.07","2.24","none","ATR_RISK","0.53",,"0","7","7","2","5",""
"Saa62dbac9af9ddd0","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","2.65","1.7","none","ATR_RISK","0.69",,"0","24","21","1","10",""
"Sed6a524cf808dfc0","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","2.14","2.54","none","FIXED_LOT",,"0.48","0","13","25","1","0",""
"S8451d9c2eb58dce5","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","1.78","2.28","none","ATR_RISK","0.54",,"0","28","23","2","0",""
"S052aaf1319042ae2","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","2.91",,"atr1.0","ATR_RISK","0.7",,"0","4","7","2","0",""
"Sc5389e96931d828a","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","1.46","2.46","none","ATR_RISK","0.75",,"0","13","37","1","0",""
"S2ee95f10be9529fd","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","1.27","1.61","none","ATR_RISK","0.33",,"0","48","17","1","0",""
"Sfe9f6c181efdcbc7","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","2.82","2.6","none","ATR_RISK","0.13",,"0","13","7","1","0",""
"S48d85b96846bb410","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","1.88","3.16","none","ATR_RISK","0.41",,"0","53","60","1","0",""
"S16c02a4c6cc17abb","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","10","2.64",,"atr1.0","ATR_RISK","0.94",,"0","12","7","2","0",""
"S926431ae17f5f685","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","16","2.24","2.87","none","ATR_RISK","0.72",,"0","15","14","2","5",""
"S83e033c0c894dd3b","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","2.6","1.21","none","ATR_RISK","0.66",,"0","5","6","1","10",""
"S40023870f97def60","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","14","1.21","3.84","none","ATR_RISK","0.26",,"0","11","14","1","5",""
"S1a61d98c125b90f3","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","2.49","2.72","none","ATR_RISK","0.48",,"0","9","6","1","10",""
"S01b222634795ab65","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","2.81","2.55","none","ATR_RISK","0.91",,"0","45","33","1","0",""
"S001600fcd6bca553","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","12","2.39","2.68","none","ATR_RISK","0.95",,"0","3","6","1","10",""
"S5d7502476ed00483","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.93","1.34","none","ATR_RISK","0.23",,"0","5","7","1","0",""
"S4992488e5b840d19","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","21","1.4","2.04","none","ATR_RISK","0.29",,"0","18","23","1","10",""
"S3cef81ccc2bff726","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","2.21","2.68","none","ATR_RISK","0.11",,"0","15","14","1","0",""
"Sa1581dfa9cddb21f","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","2.56",,"atr1.0","ATR_RISK","0.58",,"0","5","15","2","10",""
"S1f678d651fa4a2b7","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.54","3.45","none","FIXED_LOT",,"0.31","0","17","10","1","0",""
"Sef71f59f29f1575e","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.38","1.95","none","ATR_RISK","0.84",,"0","28","13","1","10",""
"Sb4f6f796168f8c52","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.51","1.55","none","ATR_RISK","0.53",,"0","15","13","2","0",""
"S76c5269872d9772c","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","1.83",,"atr1.0","ATR_RISK","0.81",,"0","4","3","1","0",""
"S047888505c42b474","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","1.68","3.08","none","FIXED_LOT",,"0.45","0","8","7","1","0",""
"S631fd098b46a9122","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","1.46",,"atr1.0","ATR_RISK","0.35",,"0","13","11","1","0",""
"S921bd2af03506895","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","1.33","3.19","none","ATR_RISK","0.84",,"0","18","16","1","10",""
"Sfa2bbbce795226bc","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","1.9","1.37","none","ATR_RISK","0.5",,"0","24","30","1","10",""
"S0e326f4ce6463bce","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","12","1.69","2.34","none","ATR_RISK","0.25",,"0","15","11","1","10",""
"Sf569c5c6755e95c2","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","1.65","2.34","none","ATR_RISK","0.94",,"0","2","3","1","0",""
"S062ad2550773b496","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","2.17","1.92","none","ATR_RISK","0.77",,"0","99","108","1","0",""
"S1cdd3d0a57a6b22e","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.36","2.08","none","ATR_RISK","0.55",,"0","12","6","2","0",""
"S319ba2f04773ab39","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","2.66",,"atr1.0","FIXED_LOT",,"0.42","0","14","7","1","0",""
"S79b3037684d9b16f","US500Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","2.35","2.13","none","FIXED_LOT",,"0.46","0","8","3","1","10",""
"S9149d9d646b50470","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","1.74","3.06","none","ATR_RISK","0.38",,"0","16","17","1","5",""
"S3b18fd4380187e48","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","1.27","1.62","none","ATR_RISK","0.73",,"0","6","3","1","10",""
"S1399ccf73e39d648","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","13","2.93","1.79","none","ATR_RISK","0.81",,"0","13","20","2","0",""
"S5e67efeb5965b295","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","2.46","1.54","none","FIXED_LOT",,"0.31","0","9","3","1","10",""
"S44779ba5d5a22429","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","13","1.92",,"atr1.0","FIXED_LOT",,"0.25","0","3","7","1","10",""
"S210c6a97f6880e29","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","1.54","1.51","none","ATR_RISK","0.54",,"0","56","31","1","5",""
"Sed77ce76eb36845c","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2.25","1.65","none","FIXED_LOT",,"0.1","0","10","51","2","0",""
"Sd3429bf9265701de","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.48",,"atr1.0","ATR_RISK","0.19",,"0","4","10","2","0",""
"S0bb77646fd4c95ee","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","1.88","3.93","none","ATR_RISK","0.72",,"0","7","7","2","0",""
"S02e90ee2c97bafe0","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","2.03",,"atr1.0","ATR_RISK","0.72",,"0","46","32","1","0",""
"S69d9a9940cbaa569","US500Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","2.15","3.19","none","ATR_RISK","0.54",,"0","3","4","1","0",""
"S50f57523e0d34fe4","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.62",,"atr1.0","FIXED_LOT",,"0.11","0","78","27","1","10",""
"S2168bda6e8f81e5b","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.52","3.06","none","ATR_RISK","0.45",,"0","6","12","1","0",""
"Sdfee5064dc36179c","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","21","1.29","3.88","none","ATR_RISK","0.94",,"0","20","18","1","0",""
"Seba03233b743f193","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.64",,"atr1.0","FIXED_LOT",,"0.23","0","9","12","1","0",""
"S4127fda2669520dd","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","2.48","1.74","none","ATR_RISK","0.96",,"0","83","96","2","0",""
"Sca4756d5b244f6d4","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","1.44","3.42","none","FIXED_LOT",,"0.16","0","47","29","2","0",""
"Sa0054751ef1f9897","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","2.45","3.45","none","ATR_RISK","0.37",,"0","38","18","1","0",""
"S3efc73da429241cf","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","1.74","3.63","none","ATR_RISK","0.34",,"0","15","25","1","0",""
"S40e1be31681bcd7d","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","16","2.62","1.39","none","ATR_RISK","0.57",,"0","20","65","1","10",""
"Se39ccd49f7fd7a6c","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","2.5","3.14","none","FIXED_LOT",,"0.47","0","12","15","1","0",""
"S6894a80e17362f25","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.46","2.23","none","ATR_RISK","0.87",,"0","7","10","2","0",""
"Sa4078af0765e8a7f","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","15","1.99","2.37","none","ATR_RISK","0.48",,"0","24","14","1","5",""
"S121979d6b05685c1","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","1.45","3.37","none","ATR_RISK","0.48",,"0","3","7","1","0",""
"S14a9491ca4fe992b","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","2.35",,"atr1.0","ATR_RISK","0.64",,"0","33","37","1","0",""
"S263bcd475ddc0543","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","2",,"atr1.0","ATR_RISK","0.9",,"0","15","8","1","10",""
"S27701f848c31e3fa","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","2.58","1.22","none","FIXED_LOT",,"0.46","0","4","6","1","10",""
"S4f9f86f7ba817861","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","1.51",,"atr1.0","ATR_RISK","0.16",,"0","22","17","1","0",""
"S498e7bc38928cbba","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","12","2.46","1.7","none","ATR_RISK","0.66",,"0","18","24","2","0",""
"S502bd0cfbc685ce0","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","2.18","2.02","none","ATR_RISK","0.34",,"0","47","94","1","0",""
"S9c5eca5f7b6ddaac","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2.22","2.87","none","ATR_RISK","0.53",,"0","82","108","1","0",""
"S8efec1759f354519","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","12","2.85","2.23","none","ATR_RISK","0.41",,"0","34","91","1","10",""
"S0dd725ac59615a73","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","10","2.47","3.95","none","ATR_RISK","0.66",,"0","7","7","1","5",""
"S2d4c4abeb0f3047c","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","14","1.67","3.81","none","ATR_RISK","0.12",,"0","18","15","1","0",""
"S0c29343b45a8c8af","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.63","2.1","none","ATR_RISK","0.55",,"0","5","12","1","10",""
"Se6ce93e0e5c68a91","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.79","2.45","none","ATR_RISK","0.37",,"0","2","4","2","10",""
"S3c58a21de8474018","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","1.65","3.85","none","ATR_RISK","0.52",,"0","7","13","1","0",""
"Sb4faa2ef05031ae5","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","10","1.36",,"atr1.0","FIXED_LOT",,"0.21","0","15","20","1","10",""
"S65a066dc00828f98","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","2.32","3.09","none","ATR_RISK","0.43",,"0","10","12","1","0",""
"Sa936f88410463dc3","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","16","1.22","2.29","none","FIXED_LOT",,"0.4","0","9","3","1","0",""
"S3c5e50b36b146cef","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","2.75","3.93","none","ATR_RISK","0.47",,"0","11","12","1","10",""
"S05aacd7715a8ec89","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","2.37","3.56","none","FIXED_LOT",,"0.12","0","14","21","2","0",""
"Sb4ca2e3f726fbeb0","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","2.94","3.73","none","ATR_RISK","0.81",,"0","64","52","2","5",""
"S9d147ffb8eadef21","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","16","2.43",,"atr1.0","ATR_RISK","0.25",,"0","3","6","1","0",""
"Sec0fca7b60dd0ebd","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","2.75",,"atr1.0","FIXED_LOT",,"0.38","0","88","66","2","0",""
"Sd5189bf6bf6276af","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.13","1.97","none","ATR_RISK","0.42",,"0","8","4","1","0",""
"S2e11124743ee6ee3","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","1.23","2.58","none","FIXED_LOT",,"0.27","0","17","25","1","10",""
"S9ea9c0f1ac650ef7","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.24","2.27","none","FIXED_LOT",,"0.13","0","7","9","1","5",""
"S74751e6e9be6e38d","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.77","3.22","none","FIXED_LOT",,"0.16","0","81","75","1","5",""
"S6f5f70bf581d7380","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","1.52","3.42","none","ATR_RISK","0.61",,"0","14","14","1","10",""
"S04fe4dfb51057841","US500Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","1.41","2.35","none","ATR_RISK","0.89",,"0","2","2","1","0",""
"Sfc6205620b302f4a","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","18","2.54",,"atr1.0","FIXED_LOT",,"0.21","0","12","12","1","0",""
"S94e959916f03a839","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","1.48","3.57","none","FIXED_LOT",,"0.48","0","28","23","1","5",""
"Scf99b1a4eb673be7","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.97","3.17","none","ATR_RISK","0.91",,"0","2","8","1","10",""
"Sf57494e987f9be14","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","1.75","2.18","none","ATR_RISK","0.95",,"0","29","15","1","5",""
"Sbe9bed2c1d6d682a","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","13","2.51","2.85","none","FIXED_LOT",,"0.17","0","20","58","1","0",""
"S229407bf2a5e4327","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","2.99","2.87","none","ATR_RISK","0.39",,"0","3","10","1","0",""
"S2653a30bf17f2c81","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","16","1.63","1.28","none","ATR_RISK","0.66",,"0","24","21","1","0",""
"S7f6c386f7df28b38","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","20","2.3","2.6","none","ATR_RISK","0.42",,"0","56","34","1","5",""
"Sec27d599e604c394","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","13","1.57","3.81","none","ATR_RISK","0.21",,"0","9","6","1","10",""
"S316bba14aea60038","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","12","2.95","3.2","none","ATR_RISK","0.64",,"0","31","19","1","0",""
"S9f53ef911ab71325","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","1.53",,"atr1.0","FIXED_LOT",,"0.33","0","21","13","2","0",""
"S1ac9bc9a15f0db1d","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.14","3.07","none","ATR_RISK","0.69",,"0","17","24","1","0",""
"S1d1ab561c6838f02","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","21","1.8","1.56","none","FIXED_LOT",,"0.4","0","10","3","1","0",""
"S3508e107d98bddb8","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","14","2.04","1.27","none","FIXED_LOT",,"0.37","0","29","12","1","0",""
"S460145891d45aa8a","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","19","2.7","3.19","none","FIXED_LOT",,"0.16","0","39","39","1","0",""
"S09bcbf8bcf83dd27","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.31","2.79","none","ATR_RISK","0.21",,"0","5","4","1","5",""
"Sa40b09e48a3d0991","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","12","2.21","1.91","none","ATR_RISK","0.76",,"0","68","87","1","5",""
"S001ff03fa4f58e28","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","1.59","3.15","none","ATR_RISK","0.37",,"0","27","30","1","0",""
"Sb37b457fa80becf7","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","11","1.46","2.49","none","ATR_RISK","0.67",,"0","4","5","1","0",""
"Sc06b1a12ddf4b30f","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.58","2.52","none","ATR_RISK","0.98",,"0","24","22","1","0",""
"S280cf63a4e36e9bb","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","1.21","3.95","none","FIXED_LOT",,"0.22","0","15","33","1","0",""
"S538fd0712fd110be","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","1.69","1.33","none","FIXED_LOT",,"0.41","0","7","13","1","0",""
"S669698bfa34b8127","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","1.61","1.38","none","FIXED_LOT",,"0.19","0","53","25","1","0",""
"S673d33f0fbf73061","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","18","1.72","1.3","none","FIXED_LOT",,"0.48","0","113","75","2","5",""
"S4ecef7ffc5109c35","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","18","1.75","3.5","none","FIXED_LOT",,"0.15","0","5","12","2","10",""
"S898f17d50589ecd8","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","2.45","3.55","none","FIXED_LOT",,"0.17","0","2","5","1","0",""
"S6347bfa737d0b74b","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","2.71","2.61","none","ATR_RISK","0.23",,"0","6","14","1","0",""
"Sfccffb552194d4b4","US500Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","2.68","3.46","none","ATR_RISK","0.32",,"0","5","4","1","0",""
"Sd1a1daf5b1889afe","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","16","1.22","2.88","none","ATR_RISK","0.8",,"0","9","18","1","0",""
"S326f82b4d00ae718","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","14","2.08",,"atr1.0","FIXED_LOT",,"0.12","0","3","9","1","10",""
"Sefbea3fdf6689316","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","17","2.79",,"atr1.0","FIXED_LOT",,"0.16","0","28","28","1","10",""
"Sc6775eb235d2a254","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.67","1.58","none","FIXED_LOT",,"0.45","0","33","45","1","0",""
"S6e2a2b696ca19c73","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","1.35",,"atr1.0","ATR_RISK","0.4",,"0","12","13","1","0",""
"S1147b850dd5feb84","BTCX25.sim","H4","5y","2020-11-10","2025-11-10","N/A","19","1.79","2.24","none","ATR_RISK","0.54",,"0","97","65","1","10",""
"Sd4a0b162415810a0","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","2.85","1.43","none","FIXED_LOT",,"0.28","0","15","4","1","5",""
"S9d137d3a9aa4f3bc","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","2.66","1.76","none","FIXED_LOT",,"0.31","0","47","14","1","0",""
"S9716964b8cd9619b","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","1.45","3.11","none","ATR_RISK","0.27",,"0","93","47","2","10",""
"Scb1c735a9a9e1e19","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","2.84","1.94","none","ATR_RISK","0.32",,"0","23","12","1","10",""
"S4856db1ca6352d3a","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","13","2.39","2.45","none","ATR_RISK","0.14",,"0","33","25","2","10",""
"S16f122b83a9ea989","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","14","2.57","3.16","none","FIXED_LOT",,"0.11","0","13","23","1","10",""
"S79375c47a0d91645","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","1.99",,"atr1.0","ATR_RISK","0.27",,"0","12","10","1","10",""
"S29da2f2a3e1b722a","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.28","3.84","none","ATR_RISK","0.17",,"0","13","14","1","10",""
"Sbe6d52bb8a9c8599","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","21","1.41","3.89","none","FIXED_LOT",,"0.43","0","8","18","1","0",""
"S4d23dd2c4523f55b","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.66","3.7","none","ATR_RISK","0.73",,"0","23","21","1","0",""
"Sd19725d21aa3808a","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","18","2.61","2.98","none","ATR_RISK","0.38",,"0","31","51","1","0",""
"S2b394f1e02e1e4a7","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.69","1.56","none","ATR_RISK","0.15",,"0","9","3","1","0",""
"S6aa027325574a16f","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","2.07","2.59","none","ATR_RISK","0.72",,"0","11","13","1","0",""
"S42f15095640deba7","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","10","1.8","2.45","none","ATR_RISK","0.78",,"0","26","24","1","5",""
"S09908c7262bc15e9","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","17","2.69",,"atr1.0","ATR_RISK","0.71",,"0","37","18","1","10",""
"Sff19279620c78bb5","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.49","1.77","none","ATR_RISK","0.52",,"0","35","30","1","0",""
"S40cc6992702266be","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.36","3.9","none","FIXED_LOT",,"0.44","0","12","8","1","0",""
"S92b8f48f5fdb20c6","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.41","3.83","none","ATR_RISK","0.73",,"0","78","94","2","0",""
